employee_id,skill
1492,IOS
1493,Java
1493,PyRestTest
1493,Spock
1493,Python
1493,Postman
1494,HTML/CSS
1494,React
1494,Microsoft Azure
1494,Angular
1495,NoSQL databases
1495,AWS
1495,Google Cloud
1495,Spark
1495,Hadoop
1496,React Native
1496,Android
1496,Xamarin
1497,Typescript
1497,HTML/CSS
1497,Microsoft Azure
1498,NoSQL databases
1498,AWS
1498,SQL
1498,Google Cloud
1498,Python
1498,relational databases
1499,Postman
1499,Java
1499,Spock
1499,JUNIT
1499,Python
1500,JUNIT
1500,Java
1500,PyRestTest
1500,Spock
1501,Google Cloud
1501,Microsoft Azure
1502,Google Cloud
1502,Microsoft Power BI
1502,Microsoft Azure
1502,AWS
1503,Firebase
1503,AWS
1503,Microsoft Power BI
1503,Microsoft Azure
1504,JUNIT
1504,Java
1504,PyRestTest
1504,Spock
1504,Python
1505,SQL
1505,Firebase
1505,AWS
1505,Microsoft Power BI
1506,Python
1506,Google Cloud
1507,HTML/CSS
1507,AWS
1507,Angular
1508,AWS
1508,Microsoft Azure
1508,Google Cloud
1508,Java
1508,Python
1509,React Native
1509,Flutter
1510,Android
1510,Flutter
1511,Python
1511,NoSQL databases
1511,Google Cloud
1511,SQL
1512,Google Cloud
1512,AWS
1513,Python
1513,Java
1513,Hadoop
1514,AWS
1514,Microsoft Azure
1514,Typescript
1514,Javascript
1514,Angular
1515,Google Cloud
1515,Typescript
1515,HTML/CSS
1515,Javascript
1516,Kubernetes
1516,Chef
1516,Terraform
1517,Kubernetes
1517,Google Cloud
1517,Terraform
1518,NoSQL databases
1518,AWS
1519,Google Cloud
1519,AWS
1519,Java
1519,Microsoft Azure
1520,Microsoft Azure
1520,Google Cloud
1520,Java
1520,Spark
1520,relational databases
1521,NoSQL databases
1521,AWS
1521,Java
1521,Microsoft Azure
1522,Java
1522,PyRestTest
1522,Spock
1522,Python
1522,Postman
1523,Firebase
1523,AWS
1523,Microsoft Azure
1524,Docker Compose
1524,Chef
1524,Microsoft Azure
1525,Kotlin
1525,React Native
1525,Flutter
1526,SQL
1526,Google Cloud
1526,AWS
1527,AWS
1527,Google Cloud
1527,Java
1527,Python
1527,relational databases
1528,Python
1528,Java
1528,Microsoft Azure
1529,Google Cloud
1529,Java
1529,relational databases
1530,Kotlin
1530,Flutter
1530,Android
1531,HTML/CSS
1531,React
1531,Microsoft Azure
1531,Javascript
1532,relational databases
1532,AWS
1532,Spark
1532,Hadoop
1533,NoSQL databases
1533,Google Cloud
1533,Hadoop
1534,AWS
1534,SQL
1534,Google Cloud
1534,Java
1534,Spark
1535,Docker Compose
1535,Google Cloud
1535,AWS
1536,Python
1536,Google Cloud
1536,relational databases
1537,Python
1537,Java
1537,relational databases
1538,React Native
1538,Android
1538,Flutter
1538,Xamarin
1538,IOS
1539,SQL
1539,AWS
1539,Microsoft Azure
1540,AWS
1540,Microsoft Azure
1540,Docker
1540,Docker Compose
1540,Terraform
1541,AWS
1541,Microsoft Azure
1541,Google Cloud
1541,Puppet
1541,Terraform
1542,Typescript
1542,HTML/CSS
1542,React
1542,AWS
1543,Kotlin
1543,Xamarin
1544,Python
1544,Java
1544,Spock
1545,AWS
1545,Microsoft Azure
1545,Typescript
1545,HTML/CSS
1545,Google Cloud
1546,JUNIT
1546,Postman
1546,PyRestTest
1546,Spock
1547,SQL
1547,Firebase
1547,Google Cloud
1547,Microsoft Azure
1548,Microsoft Azure
1548,SQL
1548,Firebase
1548,Google Cloud
1548,Microsoft Power BI
1548,Tableau
1549,Python
1549,PyRestTest
1549,Postman
1549,JUNIT
1550,JUNIT
1550,Java
1550,Spock
1551,Firebase
1551,Google Cloud
1551,Microsoft Azure
1551,AWS
1552,Terraform
1552,Puppet
1552,Microsoft Azure
1553,React Native
1553,Android
1553,Flutter
1553,Xamarin
1553,IOS
1554,Python
1554,Google Cloud
1554,AWS
1554,Java
1555,Google Cloud
1555,Java
1555,relational databases
1556,AWS
1556,SQL
1556,Google Cloud
1556,Scala
1556,relational databases
1557,AWS
1557,Microsoft Azure
1557,SQL
1557,Firebase
1557,Microsoft Power BI
1558,Python
1558,Java
1558,PyRestTest
1558,Spock
1559,AWS
1559,Microsoft Azure
1559,Google Cloud
1559,Java
1559,relational databases
1560,Typescript
1560,HTML/CSS
1560,Angular
1561,Kubernetes
1561,Terraform
1561,Microsoft Azure
1562,Google Cloud
1562,HTML/CSS
1562,Angular
1563,Kotlin
1563,React Native
1563,Android
1563,Flutter
1563,Xamarin
1564,NoSQL databases
1564,Google Cloud
1564,Python
1564,Spark
1564,Hadoop
1565,Postman
1565,PyRestTest
1565,Spock
1566,Docker Compose
1566,Docker
1566,Puppet
1566,Microsoft Azure
1567,Python
1567,relational databases
1567,Microsoft Azure
1568,AWS
1568,Javascript
1569,Spock
1569,Java
1569,PyRestTest
1569,Postman
1570,Python
1570,Google Cloud
1570,Microsoft Azure
1571,JUNIT
1571,Spock
1571,PyRestTest
1571,Python
1572,Docker Compose
1572,Kubernetes
1572,Terraform
1573,React Native
1573,Flutter
1573,Android
1573,Xamarin
1573,IOS
1574,Docker Compose
1574,Kubernetes
1574,Chef
1574,Puppet
1575,Python
1575,Java
1576,HTML/CSS
1576,Javascript
1576,React
1576,Microsoft Azure
1577,HTML/CSS
1577,Typescript
1577,Google Cloud
1577,Microsoft Azure
1578,HTML/CSS
1578,Microsoft Azure
1579,Chef
1579,Kubernetes
1579,Puppet
1579,Docker Compose
1579,Terraform
1580,Typescript
1580,HTML/CSS
1580,React
1580,Microsoft Azure
1581,Xamarin
1581,Android
1581,Flutter
1582,SQL
1582,NoSQL databases
1582,Java
1582,Hadoop
1583,NoSQL databases
1583,Java
1583,relational databases
1584,AWS
1584,Kubernetes
1584,Docker
1584,Google Cloud
1584,Terraform
1585,Chef
1585,Microsoft Azure
1585,Kubernetes
1585,Docker
1585,Google Cloud
1585,Puppet
1586,Microsoft Azure
1586,Hadoop
1586,Google Cloud
1586,Scala
1586,relational databases
1587,React Native
1587,Flutter
1587,IOS
1588,Google Cloud
1588,Firebase
1588,Microsoft Power BI
1589,NoSQL databases
1589,AWS
1589,Microsoft Azure
1589,Google Cloud
1589,relational databases
1590,Tableau
1590,Microsoft Power BI
1590,AWS
1591,Scala
1591,Google Cloud
1592,React Native
1592,Flutter
1592,Android
1592,IOS
1593,Kotlin
1593,Flutter
1594,Hadoop
1594,Google Cloud
1594,relational databases
1594,Microsoft Azure
1595,Kotlin
1595,Xamarin
1595,Android
1595,Flutter
1596,Google Cloud
1596,Java
1596,relational databases
1597,Firebase
1597,Google Cloud
1597,Microsoft Power BI
1598,Chef
1598,Kubernetes
1598,Docker
1598,Puppet
1598,Terraform
1599,SQL
1599,AWS
1599,Google Cloud
1599,Microsoft Azure
1600,Flutter
1600,Kotlin
1600,Android
1600,IOS
1601,Google Cloud
1601,Microsoft Power BI
1601,Tableau
1602,SQL
1602,Google Cloud
1602,Spark
1602,Microsoft Azure
1603,Spark
1603,relational databases
1603,Microsoft Azure
1604,Kotlin
1604,React Native
1604,Xamarin
1605,React Native
1605,Flutter
1605,Android
1605,Xamarin
1605,IOS
1606,SQL
1606,Firebase
1606,Microsoft Power BI
1606,AWS
1607,Microsoft Azure
1607,SQL
1607,Firebase
1607,Google Cloud
1607,Microsoft Power BI
1608,HTML/CSS
1608,Microsoft Azure
1608,Angular
1609,Google Cloud
1609,AWS
1609,relational databases
1609,Microsoft Azure
1610,Tableau
1610,Microsoft Power BI
1610,AWS
1611,AWS
1611,Microsoft Azure
1612,JUNIT
1612,PyRestTest
1612,Postman
1613,Kotlin
1613,React Native
1613,Flutter
1613,Xamarin
1614,SQL
1614,Firebase
1614,AWS
1615,React Native
1615,Flutter
1615,Xamarin
1616,HTML/CSS
1616,React
1616,Angular
1617,Java
1617,PyRestTest
1617,Spock
1617,Python
1617,Postman
1618,Python
1618,Google Cloud
1618,Java
1618,AWS
1619,AWS
1619,Microsoft Azure
1619,Puppet
1619,Docker Compose
1619,Terraform
1620,Google Cloud
1620,Firebase
1620,AWS
1620,Tableau
1621,Kotlin
1621,React Native
1621,Xamarin
1622,Spock
1622,PyRestTest
1622,Postman
1623,React
1623,Google Cloud
1623,Javascript
1623,Angular
1624,Python
1624,Spock
1624,Postman
1625,HTML/CSS
1625,AWS
1625,Microsoft Azure
1626,JUNIT
1626,PyRestTest
1626,Python
1627,AWS
1627,Puppet
1627,Chef
1627,Terraform
1628,HTML/CSS
1628,Javascript
1628,React
1628,AWS
1629,Google Cloud
1629,Microsoft Power BI
1629,Microsoft Azure
1629,Tableau
1630,HTML/CSS
1630,Google Cloud
1630,Javascript
1630,AWS
1631,AWS
1631,Java
1631,relational databases
1631,Microsoft Azure
1632,AWS
1632,Google Cloud
1632,Microsoft Power BI
1632,Microsoft Azure
1633,Java
1633,Postman
1634,JUNIT
1634,Java
1634,Postman
1634,Spock
1635,Kotlin
1635,React Native
1635,Android
1635,IOS
1636,SQL
1636,Firebase
1636,Tableau
1637,HTML/CSS
1637,AWS
1637,React
1637,Microsoft Azure
1638,Google Cloud
1638,Spark
1638,Microsoft Azure
1639,NoSQL databases
1639,AWS
1639,Google Cloud
1639,Java
1639,Python
1640,Python
1640,Java
1640,Postman
1641,AWS
1641,Microsoft Azure
1641,Angular
1642,Kotlin
1642,Android
1642,Xamarin
1642,IOS
1643,NoSQL databases
1643,Microsoft Azure
1643,SQL
1643,Google Cloud
1643,Python
1643,Spark
1644,NoSQL databases
1644,AWS
1644,Java
1644,Scala
1644,Hadoop
1645,Microsoft Azure
1645,SQL
1645,Firebase
1645,Google Cloud
1645,Microsoft Power BI
1646,HTML/CSS
1646,Google Cloud
1646,Javascript
1646,AWS
1647,AWS
1647,React
1647,HTML/CSS
1647,Javascript
1647,Angular
1648,Python
1648,AWS
1648,relational databases
1649,Java
1649,Spock
1650,Python
1650,Postman
1650,Spock
1651,Google Cloud
1651,Java
1651,Scala
1651,Spark
1651,relational databases
1652,Microsoft Azure
1652,Typescript
1652,HTML/CSS
1652,Google Cloud
1652,Angular
1653,SQL
1653,AWS
1653,Tableau
1654,Chef
1654,Microsoft Azure
1655,AWS
1655,SQL
1655,Firebase
1655,Google Cloud
1655,Microsoft Power BI
1656,Terraform
1656,Puppet
1657,Google Cloud
1657,NoSQL databases
1657,AWS
1657,Java
1658,Angular
1658,Google Cloud
1658,Javascript
1658,React
1659,React Native
1659,Xamarin
1659,Flutter
1660,React Native
1660,Android
1660,Xamarin
1660,Flutter
1661,AWS
1661,Microsoft Azure
1661,Java
1661,Python
1661,relational databases
1662,HTML/CSS
1662,Microsoft Azure
1662,AWS
1663,JUNIT
1663,Java
1663,PyRestTest
1663,Spock
1663,Python
1664,HTML/CSS
1664,React
1665,AWS
1665,Microsoft Azure
1665,Google Cloud
1665,Java
1665,Python
1665,relational databases
1666,JUNIT
1666,Postman
1666,Spock
1667,Python
1667,Postman
1668,Docker Compose
1668,Kubernetes
1668,Terraform
1669,React
1669,Microsoft Azure
1670,Python
1670,PyRestTest
1670,Postman
1671,Kotlin
1671,React Native
1671,Flutter
1671,IOS
1672,IOS
1672,React Native
1672,Xamarin
1672,Flutter
1673,SQL
1673,Google Cloud
1673,Microsoft Power BI
1673,Tableau
1674,NoSQL databases
1674,Scala
1674,Google Cloud
1674,Hadoop
1675,Typescript
1675,Google Cloud
1675,Javascript
1675,AWS
1676,AWS
1676,Microsoft Azure
1676,SQL
1676,Google Cloud
1676,Java
1677,Kotlin
1677,React Native
1677,Flutter
1677,Xamarin
1678,Python
1678,Google Cloud
1678,AWS
1678,Microsoft Azure
1679,SQL
1679,AWS
1679,relational databases
1680,AWS
1680,Microsoft Azure
1680,SQL
1680,Firebase
1680,Microsoft Power BI
1681,Google Cloud
1681,Javascript
1681,Microsoft Azure
1682,Docker Compose
1682,AWS
1682,Terraform
1683,HTML/CSS
1683,Google Cloud
1683,Javascript
1684,React Native
1684,Android
1685,NoSQL databases
1685,Java
1685,relational databases
1685,Microsoft Azure
1686,AWS
1686,React
1686,HTML/CSS
1686,Google Cloud
1686,Javascript
1687,JUNIT
1687,Python
1687,Spock
1688,Firebase
1688,Google Cloud
1688,Microsoft Power BI
1689,Java
1689,Postman
1689,Spock
1690,NoSQL databases
1690,Google Cloud
1690,Java
1690,Scala
1690,relational databases
1691,Python
1691,Google Cloud
1691,relational databases
1691,Microsoft Azure
1692,Microsoft Azure
1692,SQL
1692,Scala
1692,Spark
1692,relational databases
1693,Tableau
1693,Microsoft Power BI
1693,SQL
1693,Microsoft Azure
1694,React Native
1694,Android
1695,Chef
1695,Microsoft Azure
1695,Kubernetes
1695,Puppet
1695,Terraform
1696,Typescript
1696,HTML/CSS
1696,Javascript
1697,Google Cloud
1697,AWS
1697,Docker
1698,Kotlin
1698,React Native
1698,Android
1699,Docker
1699,Chef
1699,Microsoft Azure
1699,Terraform
1700,HTML/CSS
1700,Microsoft Azure
1700,Angular
1701,Google Cloud
1701,AWS
1701,Java
1701,relational databases
1702,React Native
1702,Flutter
1702,IOS
1703,AWS
1703,Microsoft Azure
1703,Typescript
1703,React
1703,Google Cloud
1703,HTML/CSS
1704,AWS
1704,Microsoft Azure
1704,Google Cloud
1704,Java
1704,Python
1704,relational databases
1705,Python
1705,Google Cloud
1705,Spark
1705,Hadoop
1706,Typescript
1706,Javascript
1706,React
1707,Typescript
1707,HTML/CSS
1707,Javascript
1707,Angular
1708,Python
1708,Java
1708,Spock
1709,Python
1709,Java
1709,Spock
1710,SQL
1710,NoSQL databases
1710,Google Cloud
1710,Microsoft Azure
1711,SQL
1711,Scala
1711,Google Cloud
1712,React Native
1712,Flutter
1713,Google Cloud
1713,Typescript
1713,HTML/CSS
1713,Microsoft Azure
1714,SQL
1714,Google Cloud
1714,Microsoft Power BI
1714,Tableau
1715,Firebase
1715,Microsoft Power BI
1715,Microsoft Azure
1715,Tableau
1716,AWS
1716,Google Cloud
1716,Puppet
1716,Docker Compose
1716,Terraform
1717,Kotlin
1717,React Native
1717,IOS
1718,Python
1718,Google Cloud
1718,Hadoop
1718,AWS
1719,SQL
1719,relational databases
1719,Microsoft Azure
1719,Python
1720,AWS
1720,Microsoft Azure
1720,Typescript
1720,React
1720,HTML/CSS
1720,Javascript
1721,Python
1721,NoSQL databases
1721,Google Cloud
1721,relational databases
1722,Kotlin
1722,Android
1722,Flutter
1723,Python
1723,Google Cloud
1723,relational databases
1723,AWS
1724,SQL
1724,Scala
1724,Microsoft Azure
1725,Kubernetes
1725,Terraform
1725,Microsoft Azure
1725,Google Cloud
1726,Python
1726,Java
1726,PyRestTest
1726,Spock
1726,JUNIT
1726,Postman
1727,SQL
1727,Firebase
1727,Microsoft Power BI
1727,AWS
1728,Kotlin
1728,React Native
1728,Android
1728,Xamarin
1728,IOS
1729,AWS
1729,Microsoft Azure
1729,Microsoft Power BI
1730,Python
1730,Postman
1730,JUNIT
1730,Spock
1731,Kubernetes
1731,Chef
1731,AWS
1732,Kotlin
1732,Flutter
1732,IOS
1733,Kotlin
1733,React Native
1734,SQL
1734,NoSQL databases
1734,Google Cloud
1735,Kubernetes
1735,Docker
1735,Chef
1735,Microsoft Azure
1736,Hadoop
1736,Google Cloud
1736,relational databases
1737,AWS
1737,Kubernetes
1737,Docker
1737,Google Cloud
1737,Puppet
1738,HTML/CSS
1738,Google Cloud
1738,React
1738,AWS
1739,Google Cloud
1739,Scala
1739,AWS
1739,Microsoft Azure
1740,NoSQL databases
1740,Scala
1740,Google Cloud
1741,Google Cloud
1741,Microsoft Power BI
1741,Tableau
1742,AWS
1742,Kubernetes
1742,Google Cloud
1742,Puppet
1742,Terraform
1743,Postman
1743,JUNIT
1743,PyRestTest
1743,Spock
1744,Kubernetes
1744,Google Cloud
1744,Puppet
1744,Microsoft Azure
1745,Google Cloud
1745,Firebase
1745,Microsoft Power BI
1746,Python
1746,PyRestTest
1746,Spock
1747,AWS
1747,Microsoft Azure
1747,Google Cloud
1747,Java
1747,relational databases
1748,Python
1748,Google Cloud
1748,Java
1748,relational databases
1749,SQL
1749,Google Cloud
1749,Firebase
1749,AWS
1750,SQL
1750,Scala
1750,Google Cloud
1750,Microsoft Azure
1751,Java
1751,PyRestTest
1751,Spock
1751,Python
1751,Postman
1752,JUNIT
1752,Java
1752,PyRestTest
1752,Spock
1753,SQL
1753,Firebase
1753,AWS
1754,Python
1754,PyRestTest
1755,AWS
1755,Java
1755,relational databases
1755,Microsoft Azure
1756,Firebase
1756,AWS
1756,Microsoft Power BI
1756,Tableau
1757,Typescript
1757,AWS
1757,Javascript
1758,JUNIT
1758,Java
1758,PyRestTest
1758,Spock
1759,Typescript
1759,Google Cloud
1759,HTML/CSS
1759,Javascript
1759,Angular
1760,Java
1760,PyRestTest
1760,Spock
1761,NoSQL databases
1761,relational databases
1761,Google Cloud
1761,Python
1761,Hadoop
1762,Python
1762,Postman
1762,JUNIT
1763,Docker Compose
1763,Terraform
1763,Puppet
1763,Microsoft Azure
1764,Firebase
1764,AWS
1764,Microsoft Azure
1765,SQL
1765,NoSQL databases
1765,Google Cloud
1765,relational databases
1766,Microsoft Azure
1766,Google Cloud
1766,Java
1766,Python
1766,relational databases
1767,Java
1767,relational databases
1767,Microsoft Azure
1768,Kotlin
1768,React Native
1768,Flutter
1769,Python
1769,Postman
1769,PyRestTest
1769,JUNIT
1770,AWS
1770,Microsoft Azure
1770,Google Cloud
1770,Java
1770,Python
1771,AWS
1771,Microsoft Azure
1771,Kubernetes
1771,Docker Compose
1771,Terraform
1772,AWS
1772,Typescript
1772,React
1772,Google Cloud
1772,HTML/CSS
1773,Firebase
1773,AWS
1773,Microsoft Power BI
1774,React
1774,Javascript
1774,Microsoft Azure
1774,Angular
1775,Docker Compose
1775,Chef
1776,AWS
1776,Java
1776,relational databases
1776,Microsoft Azure
1777,AWS
1777,Google Cloud
1777,Java
1777,Python
1777,relational databases
1778,HTML/CSS
1778,Typescript
1778,AWS
1779,HTML/CSS
1779,AWS
1779,Angular
1780,Google Cloud
1780,Java
1780,AWS
1781,Google Cloud
1781,AWS
1781,Puppet
1782,Docker Compose
1782,AWS
1782,Microsoft Azure
1783,SQL
1783,relational databases
1783,Microsoft Azure
1784,Google Cloud
1784,HTML/CSS
1784,Javascript
1784,Microsoft Azure
1785,Google Cloud
1785,Hadoop
1786,Terraform
1786,Chef
1786,Docker
1787,AWS
1787,Microsoft Azure
1787,Typescript
1787,React
1787,Google Cloud
1787,Angular
1788,React Native
1788,Xamarin
1788,Flutter
1789,Google Cloud
1789,Java
1789,relational databases
1789,Microsoft Azure
1790,Kotlin
1790,React Native
1790,Xamarin
1790,IOS
1791,Python
1791,Google Cloud
1791,AWS
1791,Java
1792,Python
1792,Google Cloud
1792,Java
1792,relational databases
1793,Kotlin
1793,React Native
1793,Flutter
1793,Xamarin
1794,JUNIT
1794,Spock
1794,PyRestTest
1794,Postman
1795,Docker Compose
1795,AWS
1795,Microsoft Azure
1796,relational databases
1796,Microsoft Azure
1797,Python
1797,AWS
1797,Java
1798,JUNIT
1798,Spock
1798,Java
1798,Python
1799,Python
1799,Java
1799,Spock
1799,JUNIT
1799,Postman
1800,Google Cloud
1800,Hadoop
1801,Kubernetes
1802,HTML/CSS
1802,Typescript
1802,Google Cloud
1802,Microsoft Azure
1803,AWS
1803,Google Cloud
1803,Java
1803,Python
1803,relational databases
1804,SQL
1804,Google Cloud
1804,Microsoft Power BI
1805,Kotlin
1805,React Native
1805,IOS
1806,SQL
1806,Scala
1806,relational databases
1806,Python
1807,Java
1807,relational databases
1807,Microsoft Azure
1808,HTML/CSS
1808,Javascript
1808,Microsoft Azure
1809,Google Cloud
1809,Spark
1809,relational databases
1810,relational databases
1810,AWS
1810,Hadoop
1810,Google Cloud
1811,React Native
1811,Flutter
1811,Android
1811,Xamarin
1811,IOS
1812,AWS
1812,Microsoft Azure
1812,SQL
1812,Google Cloud
1812,Java
1812,Scala
1813,Google Cloud
1813,Chef
1813,AWS
1813,Docker
1814,AWS
1814,Java
1814,relational databases
1815,SQL
1815,Scala
1815,Java
1815,Microsoft Azure
1816,Python
1816,Postman
1816,Spock
1817,Spark
1817,Hadoop
1817,Microsoft Azure
1818,Python
1818,Java
1818,relational databases
1818,Microsoft Azure
1819,AWS
1819,Google Cloud
1819,Microsoft Power BI
1820,Kotlin
1820,React Native
1820,Flutter
1820,Xamarin
1821,Kotlin
1821,React Native
1821,IOS
1822,Firebase
1822,Microsoft Power BI
1822,Microsoft Azure
1823,AWS
1823,Java
1823,relational databases
1824,JUNIT
1824,Spock
1824,Java
1824,Postman
1825,AWS
1825,Google Cloud
1825,Chef
1826,Kotlin
1826,React Native
1826,Xamarin
1826,IOS
1827,AWS
1827,Microsoft Azure
1827,Google Cloud
1827,Python
1827,relational databases
1828,Typescript
1828,HTML/CSS
1828,AWS
1828,Angular
1829,HTML/CSS
1829,React
1829,Angular
1830,SQL
1830,Google Cloud
1830,Microsoft Azure
1831,React Native
1831,Flutter
1832,Google Cloud
1832,AWS
1832,Java
1832,relational databases
1833,Chef
1833,Microsoft Azure
1833,Kubernetes
1833,Google Cloud
1833,Docker Compose
1833,Terraform
1834,Firebase
1834,Microsoft Power BI
1834,AWS
1834,Tableau
1835,Kotlin
1835,React Native
1835,Xamarin
1835,IOS
1836,AWS
1836,Microsoft Azure
1836,Google Cloud
1836,HTML/CSS
1836,Angular
1837,Docker Compose
1837,AWS
1837,Microsoft Azure
1837,Docker
1838,Tableau
1838,Google Cloud
1838,Microsoft Azure
1839,Firebase
1839,Microsoft Power BI
1839,Microsoft Azure
1839,Tableau
1840,Python
1840,Microsoft Azure
1841,Microsoft Azure
1841,Google Cloud
1841,Java
1841,Spark
1841,Hadoop
1842,Kotlin
1842,React Native
1842,IOS
1843,Firebase
1843,AWS
1843,Microsoft Power BI
1844,Google Cloud
1844,AWS
1844,Microsoft Power BI
1844,Microsoft Azure
1845,Python
1845,PyRestTest
1845,JUNIT
1846,AWS
1846,Microsoft Azure
1846,Google Cloud
1846,Java
1846,relational databases
1847,Typescript
1847,HTML/CSS
1848,Google Cloud
1848,Firebase
1848,AWS
1848,Microsoft Azure
1849,AWS
1849,SQL
1849,Firebase
1849,Google Cloud
1849,Microsoft Power BI
1850,AWS
1850,relational databases
1851,Kotlin
1851,Android
1851,IOS
1852,Firebase
1852,Microsoft Azure
1852,Microsoft Power BI
1852,Tableau
1853,Google Cloud
1853,Chef
1853,Terraform
1854,Google Cloud
1854,Java
1854,relational databases
1854,Microsoft Azure
1855,NoSQL databases
1855,Google Cloud
1855,Python
1855,Scala
1855,relational databases
1856,Python
1856,Spock
1857,Kotlin
1857,Xamarin
1857,Android
1858,Kubernetes
1858,Chef
1858,AWS
1859,relational databases
1859,Microsoft Azure
1860,Typescript
1860,AWS
1860,Microsoft Azure
1861,Python
1861,AWS
1861,Java
1861,Microsoft Azure
1862,AWS
1862,Java
1863,JUNIT
1863,PyRestTest
1863,Spock
1863,Python
1863,Postman
1864,Docker Compose
1864,Terraform
1864,Chef
1864,Docker
1865,Xamarin
1865,Android
1866,AWS
1866,Java
1866,Microsoft Azure
1867,Google Cloud
1867,Spark
1867,Hadoop
1867,AWS
1868,Google Cloud
1868,Microsoft Power BI
1868,Microsoft Azure
1868,AWS
1869,JUNIT
1869,Python
1869,PyRestTest
1869,Spock
1870,AWS
1870,React
1870,Angular
1871,HTML/CSS
1871,Typescript
1871,AWS
1871,Angular
1872,Chef
1872,AWS
1872,Microsoft Azure
1872,Kubernetes
1872,Docker
1872,Docker Compose
1873,React Native
1873,Flutter
1873,Android
1873,IOS
1874,Google Cloud
1874,AWS
1875,Tableau
1875,Microsoft Power BI
1875,SQL
1875,Microsoft Azure
1876,Google Cloud
1876,Chef
1876,Microsoft Azure
1877,AWS
1877,Microsoft Azure
1877,Java
1877,Python
1877,relational databases
1878,React Native
1878,Flutter
1879,Typescript
1879,HTML/CSS
1879,React
1879,Microsoft Azure
1880,Python
1880,Java
1880,relational databases
1880,Microsoft Azure
1881,JUNIT
1881,Python
1881,Postman
1881,Spock
1882,Python
1882,Spock
1882,PyRestTest
1882,Postman
1883,Google Cloud
1883,relational databases
1883,Microsoft Azure
1884,Docker Compose
1884,Puppet
1885,Python
1885,Google Cloud
1885,AWS
1886,Kubernetes
1886,Chef
1886,Puppet
1886,Terraform
1887,Python
1887,Java
1887,JUNIT
1887,Spock
1888,SQL
1888,Google Cloud
1888,AWS
1889,AWS
1889,Google Cloud
1889,Chef
1889,Terraform
1890,SQL
1890,AWS
1890,Google Cloud
1890,Tableau
1891,AWS
1891,Google Cloud
1891,Java
1891,Python
1891,Scala
1891,Hadoop
1892,SQL
1892,Firebase
1892,Microsoft Power BI
1893,Google Cloud
1893,Java
1893,relational databases
1893,Microsoft Azure
1894,Kubernetes
1894,Docker
1894,Google Cloud
1894,Docker Compose
1894,Terraform
1895,Docker Compose
1895,Chef
1895,Microsoft Azure
1896,Google Cloud
1896,Javascript
1896,Microsoft Azure
1896,Angular
1897,React Native
1897,Xamarin
1897,Android
1897,IOS
1898,AWS
1898,relational databases
1899,HTML/CSS
1899,Typescript
1899,AWS
1900,HTML/CSS
1900,Javascript
1900,Microsoft Azure
1900,Angular
1901,Python
1901,Google Cloud
1901,Java
1901,relational databases
1902,JUNIT
1902,Spock
1903,Java
1903,PyRestTest
1903,Spock
1904,Kotlin
1904,React Native
1904,Flutter
1904,Xamarin
1905,Flutter
1905,React Native
1905,Xamarin
1905,IOS
1906,AWS
1906,Microsoft Power BI
1906,Microsoft Azure
1907,JUNIT
1907,PyRestTest
1907,Spock
1907,Python
1907,Postman
1908,HTML/CSS
1908,Google Cloud
1908,Javascript
1909,Python
1909,Scala
1909,Java
1909,Hadoop
1910,Microsoft Power BI
1910,Tableau
1911,Docker Compose
1911,Terraform
1911,Microsoft Azure
1912,HTML/CSS
1912,Google Cloud
1912,React
1913,HTML/CSS
1913,AWS
1913,React
1914,SQL
1914,AWS
1914,Tableau
1915,AWS
1915,relational databases
1915,Microsoft Azure
1916,Typescript
1916,HTML/CSS
1916,Javascript
1916,Microsoft Azure
1917,Typescript
1917,HTML/CSS
1917,Angular
1918,React Native
1918,Android
1919,AWS
1919,Google Cloud
1919,HTML/CSS
1919,Javascript
1919,Angular
1920,AWS
1920,relational databases
1921,SQL
1921,Microsoft Power BI
1921,Microsoft Azure
1922,Java
1922,PyRestTest
1922,Spock
1922,JUNIT
1922,Postman
1923,Kubernetes
1923,Chef
1923,AWS
1924,Typescript
1924,AWS
1924,Javascript
1924,Angular
1925,HTML/CSS
1925,Javascript
1925,Angular
1926,SQL
1926,Google Cloud
1926,AWS
1926,Java
1927,Kotlin
1927,Android
1927,Xamarin
1927,IOS
1928,relational databases
1928,Microsoft Azure
1929,AWS
1929,Terraform
1929,Chef
1930,Google Cloud
1930,Spark
1930,AWS
1931,Python
1931,Java
1931,relational databases
1931,Microsoft Azure
1932,NoSQL databases
1932,AWS
1933,Python
1933,JUNIT
1933,PyRestTest
1933,Spock
1934,AWS
1934,Java
1935,Google Cloud
1935,AWS
1935,Microsoft Azure
1936,Python
1936,Java
1936,relational databases
1937,Firebase
1937,AWS
1937,Microsoft Azure
1937,Tableau
1938,Python
1938,AWS
1939,PyRestTest
1939,Spock
1940,PyRestTest
1940,Postman
1941,Kubernetes
1941,Terraform
1941,Puppet
1941,Microsoft Azure
1942,Kubernetes
1942,Terraform
1942,Microsoft Azure
1943,AWS
1943,Microsoft Azure
1943,SQL
1943,Google Cloud
1943,Microsoft Power BI
1944,JUNIT
1944,Java
1944,PyRestTest
1944,Postman
1945,Python
1945,Google Cloud
1945,Java
1945,relational databases
1946,Python
1946,Google Cloud
1946,Java
1946,Microsoft Azure
1947,HTML/CSS
1947,React
1947,Angular
1948,HTML/CSS
1948,React
1948,Angular
